fecha;tmax
2008-12-08;313,40
2008-12-09;314,50
2008-12-10;299,50
2008-12-11;301,80
2008-12-12;303,60
2008-12-13;304,80
2008-12-14;305,40
2008-12-15;307,70
2008-12-16;308,60
2008-12-17;310,80
2008-12-18;312,60
2008-12-19;309,20
2008-12-20;295,80
2008-12-21;305,10
2008-12-22;305,60
2008-12-23;308,00
2008-12-24;310,00
2008-12-25;303,50
2008-12-26;301,50
2008-12-27;309,80
2008-12-28;308,80
2008-12-29;306,00
2008-12-30;311,60
2008-12-31;312,90
2009-01-01;311,00
2009-01-02;313,50
2009-01-03;311,00
2009-01-04;317,20
2009-01-05;311,90
2009-01-06;316,00
