fecha;hrmean
2003-03-10;95,99
2003-03-11;90,70
2003-03-12;83,57
2003-03-13;86,60
2003-03-14;96,38
2003-03-15;85,11
2003-03-16;80,71
2003-03-17;75,27
2003-03-18;73,12
2003-03-19;75,97
2003-03-20;73,66
2003-03-21;76,81
2003-03-22;69,32
2003-03-23;84,62
2003-03-24;92,71
2003-03-25;96,30
2003-03-26;89,28
2003-03-27;89,92
2003-03-28;89,04
2003-03-29;85,55
2003-03-30;78,34
2003-03-31;73,84
2003-04-01;79,89
2003-04-02;89,75
2003-04-03;64,84
2003-04-04;71,34
2003-04-05;77,45
2003-04-06;83,22
2003-04-07;97,99
2003-04-08;94,20
