fecha;tmin
2003-03-10;294,70
2003-03-11;295,70
2003-03-12;295,90
2003-03-13;294,20
2003-03-14;296,60
2003-03-15;297,30
2003-03-16;296,60
2003-03-17;296,60
2003-03-18;295,80
2003-03-19;296,70
2003-03-20;296,10
2003-03-21;295,00
2003-03-22;295,60
2003-03-23;295,20
2003-03-24;297,60
2003-03-25;297,70
2003-03-26;297,80
2003-03-27;295,50
2003-03-28;291,30
2003-03-29;286,90
2003-03-30;288,90
2003-03-31;289,90
2003-04-01;290,60
2003-04-02;290,40
2003-04-03;288,20
2003-04-04;288,80
2003-04-05;286,20
2003-04-06;289,00
2003-04-07;288,80
2003-04-08;288,90
