fecha;tmax
2003-03-10;303,70
2003-03-11;304,30
2003-03-12;300,80
2003-03-13;302,60
2003-03-14;297,90
2003-03-15;303,90
2003-03-16;304,80
2003-03-17;304,80
2003-03-18;307,70
2003-03-19;307,30
2003-03-20;308,40
2003-03-21;302,00
2003-03-22;293,80
2003-03-23;296,90
2003-03-24;301,50
2003-03-25;298,40
2003-03-26;300,40
2003-03-27;300,20
2003-03-28;299,20
2003-03-29;294,10
2003-03-30;295,20
2003-03-31;298,40
2003-04-01;298,80
2003-04-02;298,30
2003-04-03;302,30
2003-04-04;297,00
2003-04-05;291,20
2003-04-06;292,20
2003-04-07;294,00
2003-04-08;298,10
