fecha;hrmean
2003-03-10;99,70
2003-03-11;91,54
2003-03-12;86,79
2003-03-13;82,25
2003-03-14;85,81
2003-03-15;92,18
2003-03-16;98,71
2003-03-17;95,96
2003-03-18;84,76
2003-03-19;83,19
2003-03-20;87,69
2003-03-21;85,23
2003-03-22;88,72
2003-03-23;85,37
2003-03-24;79,70
2003-03-25;82,63
2003-03-26;80,65
2003-03-27;93,00
2003-03-28;77,89
2003-03-29;80,96
2003-03-30;84,85
2003-03-31;80,51
2003-04-01;78,60
2003-04-02;77,42
2003-04-03;75,08
2003-04-04;78,23
2003-04-05;77,61
2003-04-06;76,09
2003-04-07;75,22
2003-04-08;79,51
