fecha;hrmean
2003-03-10;85,14
2003-03-11;83,50
2003-03-12;78,10
2003-03-13;70,91
2003-03-14;72,21
2003-03-15;87,86
2003-03-16;91,30
2003-03-17;94,30
2003-03-18;85,56
2003-03-19;73,81
2003-03-20;80,46
2003-03-21;87,85
2003-03-22;97,46
2003-03-23;94,52
2003-03-24;92,92
2003-03-25;96,23
2003-03-26;92,81
2003-03-27;98,94
2003-03-28;91,04
2003-03-29;86,36
2003-03-30;74,92
2003-03-31;70,15
2003-04-01;93,43
2003-04-02;84,62
2003-04-03;65,00
2003-04-04;61,69
2003-04-05;59,60
2003-04-06;52,55
2003-04-07;51,25
2003-04-08;58,17
