fecha;hrmean
2003-03-10;99,11
2003-03-11;94,18
2003-03-12;85,67
2003-03-13;95,36
2003-03-14;88,83
2003-03-15;80,01
2003-03-16;91,79
2003-03-17;89,22
2003-03-18;86,34
2003-03-19;84,77
2003-03-20;78,11
2003-03-21;74,01
2003-03-22;89,23
2003-03-23;78,40
2003-03-24;74,14
2003-03-25;80,87
2003-03-26;81,64
2003-03-27;87,38
2003-03-28;78,66
2003-03-29;78,70
2003-03-30;93,41
2003-03-31;89,66
2003-04-01;96,60
2003-04-02;97,95
2003-04-03;89,59
2003-04-04;91,85
2003-04-05;90,95
2003-04-06;85,87
2003-04-07;90,80
2003-04-08;87,63
