fecha;tmax
2003-03-10;306,40
2003-03-11;306,10
2003-03-12;302,90
2003-03-13;302,90
2003-03-14;299,20
2003-03-15;301,70
2003-03-16;303,30
2003-03-17;302,10
2003-03-18;306,10
2003-03-19;306,30
2003-03-20;300,10
2003-03-21;298,30
2003-03-22;299,70
2003-03-23;299,30
2003-03-24;297,00
2003-03-25;297,00
2003-03-26;296,60
2003-03-27;299,00
2003-03-28;302,50
2003-03-29;301,50
2003-03-30;295,60
2003-03-31;299,10
2003-04-01;299,70
2003-04-02;305,10
2003-04-03;301,70
2003-04-04;301,30
2003-04-05;304,50
2003-04-06;305,20
2003-04-07;301,60
2003-04-08;303,00
