fecha;hrmean
2003-03-10;90,18
2003-03-11;88,00
2003-03-12;74,21
2003-03-13;71,69
2003-03-14;79,44
2003-03-15;98,07
2003-03-16;93,98
2003-03-17;75,40
2003-03-18;78,27
2003-03-19;78,63
2003-03-20;81,57
2003-03-21;98,31
2003-03-22;89,55
2003-03-23;93,36
2003-03-24;85,00
2003-03-25;77,55
2003-03-26;76,01
2003-03-27;90,98
2003-03-28;99,53
2003-03-29;99,42
2003-03-30;97,56
2003-03-31;83,54
2003-04-01;86,98
2003-04-02;79,31
2003-04-03;78,01
2003-04-04;84,90
2003-04-05;80,12
2003-04-06;89,60
2003-04-07;72,83
2003-04-08;86,49
