fecha;tmin
2003-03-10;297,30
2003-03-11;297,10
2003-03-12;295,70
2003-03-13;295,60
2003-03-14;292,60
2003-03-15;290,20
2003-03-16;293,80
2003-03-17;291,60
2003-03-18;288,90
2003-03-19;292,40
2003-03-20;296,50
2003-03-21;285,40
2003-03-22;285,40
2003-03-23;288,70
2003-03-24;293,60
2003-03-25;296,20
2003-03-26;295,00
2003-03-27;293,10
2003-03-28;293,70
2003-03-29;294,30
2003-03-30;295,10
2003-03-31;296,10
2003-04-01;297,10
2003-04-02;293,00
2003-04-03;287,20
2003-04-04;282,30
2003-04-05;283,70
2003-04-06;288,40
2003-04-07;290,60
2003-04-08;290,60
