fecha;tmin
2003-03-10;295,20
2003-03-11;295,90
2003-03-12;295,80
2003-03-13;294,70
2003-03-14;296,50
2003-03-15;296,40
2003-03-16;297,60
2003-03-17;298,60
2003-03-18;296,90
2003-03-19;297,00
2003-03-20;291,60
2003-03-21;287,00
2003-03-22;288,70
2003-03-23;288,20
2003-03-24;290,00
2003-03-25;293,90
2003-03-26;291,90
2003-03-27;288,10
2003-03-28;287,60
2003-03-29;288,40
2003-03-30;288,90
2003-03-31;289,80
2003-04-01;290,20
2003-04-02;293,10
2003-04-03;290,90
2003-04-04;287,40
2003-04-05;288,30
2003-04-06;294,70
2003-04-07;295,50
2003-04-08;293,40
