fecha;tmax
2008-12-29;312,50
2008-12-30;309,50
2008-12-31;309,80
2009-01-01;305,60
2009-01-02;309,20
2009-01-03;306,60
2009-01-04;307,90
2009-01-05;309,60
2009-01-06;310,70
2009-01-07;312,30
2009-01-08;313,50
2009-01-09;313,40
2009-01-10;315,90
2009-01-11;315,50
2009-01-12;315,80
2009-01-13;311,60
2009-01-14;303,00
2009-01-15;307,40
2009-01-16;309,90
2009-01-17;303,60
2009-01-18;298,40
2009-01-19;295,50
2009-01-20;304,90
2009-01-21;307,80
2009-01-22;310,40
2009-01-23;309,10
2009-01-24;297,30
2009-01-25;294,30
2009-01-26;308,10
2009-01-27;299,40
