fecha;tmin
2008-12-29;302,20
2008-12-30;300,00
2008-12-31;301,50
2009-01-01;296,60
2009-01-02;296,30
2009-01-03;294,70
2009-01-04;292,60
2009-01-05;293,80
2009-01-06;295,50
2009-01-07;298,70
2009-01-08;298,00
2009-01-09;299,70
2009-01-10;299,00
2009-01-11;301,00
2009-01-12;301,10
2009-01-13;300,20
2009-01-14;295,10
2009-01-15;295,30
2009-01-16;297,00
2009-01-17;298,00
2009-01-18;294,60
2009-01-19;292,50
2009-01-20;293,80
2009-01-21;295,10
2009-01-22;296,60
2009-01-23;297,40
2009-01-24;294,30
2009-01-25;290,80
2009-01-26;291,70
2009-01-27;297,00
