fecha;radsup
2008-12-29;15,09
2008-12-30;24,44
2008-12-31;15,71
2009-01-01;5,33
2009-01-02;19,38
2009-01-03;29,88
2009-01-04;29,96
2009-01-05;29,48
2009-01-06;29,45
2009-01-07;28,86
2009-01-08;20,05
2009-01-09;6,71
2009-01-10;15,85
2009-01-11;19,78
2009-01-12;22,98
2009-01-13;28,34
2009-01-14;25,35
2009-01-15;28,60
2009-01-16;29,76
2009-01-17;27,48
2009-01-18;29,17
2009-01-19;28,72
2009-01-20;25,86
2009-01-21;19,04
2009-01-22;12,27
2009-01-23;13,23
2009-01-24;28,17
2009-01-25;28,75
2009-01-26;27,88
2009-01-27;27,09
