fecha;radsup
2008-12-29;12,28
2008-12-30;23,36
2008-12-31;15,94
2009-01-01;21,58
2009-01-02;16,63
2009-01-03;27,72
2009-01-04;28,92
2009-01-05;27,25
2009-01-06;28,73
2009-01-07;27,84
2009-01-08;28,12
2009-01-09;28,45
2009-01-10;28,77
2009-01-11;21,33
2009-01-12;20,53
2009-01-13;18,30
2009-01-14;13,15
2009-01-15;14,73
2009-01-16;2,98
2009-01-17;19,44
2009-01-18;27,29
2009-01-19;23,66
2009-01-20;11,03
2009-01-21;24,52
2009-01-22;28,93
2009-01-23;28,54
2009-01-24;27,19
2009-01-25;15,08
2009-01-26;4,88
2009-01-27;3,40
