fecha;tmin
2008-12-29;299,80
2008-12-30;299,80
2008-12-31;296,50
2009-01-01;293,70
2009-01-02;292,70
2009-01-03;290,50
2009-01-04;287,60
2009-01-05;289,30
2009-01-06;292,80
2009-01-07;294,80
2009-01-08;297,00
2009-01-09;300,10
2009-01-10;299,20
2009-01-11;296,80
2009-01-12;296,90
2009-01-13;295,50
2009-01-14;298,00
2009-01-15;302,40
2009-01-16;301,80
2009-01-17;297,10
2009-01-18;302,80
2009-01-19;299,60
2009-01-20;300,90
2009-01-21;300,50
2009-01-22;300,00
2009-01-23;300,50
2009-01-24;302,70
2009-01-25;302,20
2009-01-26;301,10
2009-01-27;301,40
