fecha;tmin
2008-12-29;299,90
2008-12-30;297,30
2008-12-31;293,60
2009-01-01;292,60
2009-01-02;295,40
2009-01-03;292,50
2009-01-04;286,90
2009-01-05;288,10
2009-01-06;290,40
2009-01-07;296,20
2009-01-08;298,00
2009-01-09;299,00
2009-01-10;296,40
2009-01-11;295,10
2009-01-12;293,50
2009-01-13;288,00
2009-01-14;290,20
2009-01-15;291,50
2009-01-16;297,30
2009-01-17;298,60
2009-01-18;299,50
2009-01-19;301,70
2009-01-20;297,60
2009-01-21;299,00
2009-01-22;298,30
2009-01-23;299,50
2009-01-24;297,60
2009-01-25;293,50
2009-01-26;294,40
2009-01-27;295,70
