fecha;hrmean
2008-12-29;36,09
2008-12-30;50,81
2008-12-31;68,86
2009-01-01;53,54
2009-01-02;74,89
2009-01-03;52,94
2009-01-04;39,06
2009-01-05;33,69
2009-01-06;31,91
2009-01-07;30,11
2009-01-08;40,85
2009-01-09;83,98
2009-01-10;98,58
2009-01-11;78,66
2009-01-12;88,90
2009-01-13;92,41
2009-01-14;70,50
2009-01-15;67,05
2009-01-16;58,35
2009-01-17;53,87
2009-01-18;45,71
2009-01-19;61,20
2009-01-20;55,53
2009-01-21;45,67
2009-01-22;43,12
2009-01-23;48,40
2009-01-24;47,57
2009-01-25;53,89
2009-01-26;53,91
2009-01-27;66,15
