fecha;tmax
2008-12-29;309,00
2008-12-30;309,10
2008-12-31;304,80
2009-01-01;310,00
2009-01-02;305,20
2009-01-03;302,40
2009-01-04;303,00
2009-01-05;308,30
2009-01-06;307,90
2009-01-07;309,50
2009-01-08;313,60
2009-01-09;313,50
2009-01-10;315,10
2009-01-11;313,70
2009-01-12;313,80
2009-01-13;310,20
2009-01-14;309,60
2009-01-15;308,70
2009-01-16;301,20
2009-01-17;304,10
2009-01-18;306,30
2009-01-19;306,90
2009-01-20;305,30
2009-01-21;304,10
2009-01-22;303,80
2009-01-23;311,10
2009-01-24;315,70
2009-01-25;310,10
2009-01-26;301,00
2009-01-27;298,40
