fecha;tmin
2003-05-12;291,80
2003-05-13;291,20
2003-05-14;291,60
2003-05-15;291,90
2003-05-16;293,20
2003-05-17;290,60
2003-05-18;290,00
2003-05-19;291,70
2003-05-20;285,30
2003-05-21;282,30
2003-05-22;282,60
2003-05-23;286,30
2003-05-24;282,90
2003-05-25;281,60
2003-05-26;281,90
2003-05-27;284,00
2003-05-28;282,00
2003-05-29;281,30
2003-05-30;284,70
2003-05-31;284,30
2003-06-01;284,10
2003-06-02;285,40
2003-06-03;286,70
2003-06-04;283,90
2003-06-05;288,30
2003-06-06;288,80
2003-06-07;288,10
2003-06-08;289,70
2003-06-09;288,90
2003-06-10;283,10
