fecha;hrmean
2003-05-12;76,06
2003-05-13;73,75
2003-05-14;97,34
2003-05-15;97,74
2003-05-16;96,63
2003-05-17;98,45
2003-05-18;99,00
2003-05-19;100,48
2003-05-20;97,05
2003-05-21;88,89
2003-05-22;92,13
2003-05-23;79,11
2003-05-24;79,97
2003-05-25;89,15
2003-05-26;91,77
2003-05-27;87,49
2003-05-28;84,70
2003-05-29;87,08
2003-05-30;90,34
2003-05-31;89,72
2003-06-01;89,77
2003-06-02;93,55
2003-06-03;89,93
2003-06-04;86,97
2003-06-05;83,00
2003-06-06;85,87
2003-06-07;89,90
2003-06-08;90,76
2003-06-09;87,53
2003-06-10;70,55
