fecha;tmax
2003-05-12;293,00
2003-05-13;293,30
2003-05-14;300,80
2003-05-15;299,80
2003-05-16;295,50
2003-05-17;292,00
2003-05-18;289,50
2003-05-19;288,70
2003-05-20;289,60
2003-05-21;290,00
2003-05-22;291,10
2003-05-23;291,70
2003-05-24;291,50
2003-05-25;292,80
2003-05-26;291,90
2003-05-27;291,50
2003-05-28;291,00
2003-05-29;292,30
2003-05-30;294,00
2003-05-31;293,20
2003-06-01;291,40
2003-06-02;290,80
2003-06-03;293,50
2003-06-04;293,90
2003-06-05;293,20
2003-06-06;288,00
2003-06-07;289,60
2003-06-08;296,20
2003-06-09;295,10
2003-06-10;291,90
