fecha;tmin
2003-05-12;289,40
2003-05-13;290,70
2003-05-14;290,00
2003-05-15;291,40
2003-05-16;292,30
2003-05-17;287,10
2003-05-18;285,70
2003-05-19;284,00
2003-05-20;281,10
2003-05-21;280,10
2003-05-22;283,30
2003-05-23;284,00
2003-05-24;282,80
2003-05-25;278,90
2003-05-26;283,80
2003-05-27;278,90
2003-05-28;279,90
2003-05-29;282,20
2003-05-30;287,50
2003-05-31;288,30
2003-06-01;290,40
2003-06-02;290,00
2003-06-03;290,30
2003-06-04;286,80
2003-06-05;285,30
2003-06-06;286,20
2003-06-07;288,60
2003-06-08;290,40
2003-06-09;287,20
2003-06-10;286,80
