fecha;hrmean
2003-04-07;75,52
2003-04-08;72,12
2003-04-09;64,42
2003-04-10;73,79
2003-04-11;67,85
2003-04-12;73,29
2003-04-13;86,11
2003-04-14;73,94
2003-04-15;66,93
2003-04-16;68,59
2003-04-17;68,00
2003-04-18;81,64
2003-04-19;80,43
2003-04-20;78,02
2003-04-21;70,94
2003-04-22;68,56
2003-04-23;62,11
2003-04-24;91,61
2003-04-25;98,21
2003-04-26;94,72
2003-04-27;91,47
2003-04-28;89,93
2003-04-29;87,83
2003-04-30;85,64
2003-05-01;97,64
2003-05-02;97,37
2003-05-03;93,52
2003-05-04;88,11
2003-05-05;86,42
2003-05-06;83,10
