fecha;tmax
2003-04-07;299,30
2003-04-08;300,20
2003-04-09;301,90
2003-04-10;295,50
2003-04-11;294,60
2003-04-12;293,80
2003-04-13;295,50
2003-04-14;298,00
2003-04-15;300,40
2003-04-16;297,30
2003-04-17;296,40
2003-04-18;296,40
2003-04-19;295,10
2003-04-20;296,90
2003-04-21;293,60
2003-04-22;294,30
2003-04-23;293,20
2003-04-24;295,20
2003-04-25;293,80
2003-04-26;294,90
2003-04-27;293,40
2003-04-28;295,90
2003-04-29;298,00
2003-04-30;300,20
2003-05-01;300,60
2003-05-02;295,70
2003-05-03;293,90
2003-05-04;290,70
2003-05-05;293,80
2003-05-06;294,10
