fecha;tmin
2003-04-07;286,00
2003-04-08;286,60
2003-04-09;287,90
2003-04-10;288,70
2003-04-11;288,40
2003-04-12;289,10
2003-04-13;289,80
2003-04-14;292,10
2003-04-15;293,10
2003-04-16;294,60
2003-04-17;294,60
2003-04-18;287,30
2003-04-19;284,80
2003-04-20;284,50
2003-04-21;286,40
2003-04-22;285,50
2003-04-23;285,20
2003-04-24;285,40
2003-04-25;289,10
2003-04-26;287,10
2003-04-27;289,10
2003-04-28;291,40
2003-04-29;291,50
2003-04-30;292,00
2003-05-01;292,30
2003-05-02;293,30
2003-05-03;294,10
2003-05-04;294,70
2003-05-05;295,00
2003-05-06;287,50
