fecha;tmin
2003-04-07;286,70
2003-04-08;286,80
2003-04-09;288,50
2003-04-10;291,30
2003-04-11;286,00
2003-04-12;281,50
2003-04-13;280,70
2003-04-14;283,10
2003-04-15;287,90
2003-04-16;291,40
2003-04-17;288,50
2003-04-18;285,90
2003-04-19;288,70
2003-04-20;288,40
2003-04-21;290,40
2003-04-22;289,00
2003-04-23;287,80
2003-04-24;287,70
2003-04-25;289,40
2003-04-26;290,00
2003-04-27;290,00
2003-04-28;287,60
2003-04-29;286,00
2003-04-30;288,30
2003-05-01;290,80
2003-05-02;294,00
2003-05-03;284,80
2003-05-04;281,30
2003-05-05;278,40
2003-05-06;280,90
