fecha;tmax
2003-04-07;299,10
2003-04-08;299,50
2003-04-09;300,50
2003-04-10;300,70
2003-04-11;298,50
2003-04-12;297,00
2003-04-13;297,10
2003-04-14;291,00
2003-04-15;297,80
2003-04-16;302,10
2003-04-17;301,40
2003-04-18;294,90
2003-04-19;297,30
2003-04-20;301,20
2003-04-21;299,20
2003-04-22;300,60
2003-04-23;297,90
2003-04-24;294,50
2003-04-25;292,40
2003-04-26;292,80
2003-04-27;294,10
2003-04-28;296,50
2003-04-29;300,80
2003-04-30;302,50
2003-05-01;302,20
2003-05-02;301,90
2003-05-03;302,70
2003-05-04;298,50
2003-05-05;297,90
2003-05-06;298,20
