fecha;tmin
2003-04-07;285,70
2003-04-08;286,40
2003-04-09;287,60
2003-04-10;288,90
2003-04-11;287,90
2003-04-12;288,00
2003-04-13;290,50
2003-04-14;289,60
2003-04-15;283,00
2003-04-16;289,30
2003-04-17;291,80
2003-04-18;295,30
2003-04-19;285,50
2003-04-20;285,90
2003-04-21;282,00
2003-04-22;280,10
2003-04-23;285,20
2003-04-24;289,00
2003-04-25;289,70
2003-04-26;290,10
2003-04-27;291,60
2003-04-28;291,90
2003-04-29;292,20
2003-04-30;293,60
2003-05-01;292,70
2003-05-02;291,70
2003-05-03;293,40
2003-05-04;292,80
2003-05-05;295,20
2003-05-06;294,30
