fecha;hrmean
2009-03-30;35,84
2009-03-31;32,85
2009-04-01;45,80
2009-04-02;51,31
2009-04-03;45,24
2009-04-04;57,49
2009-04-05;40,03
2009-04-06;38,65
2009-04-07;36,87
2009-04-08;34,85
2009-04-09;76,39
2009-04-10;51,79
2009-04-11;43,19
2009-04-12;37,10
2009-04-13;40,94
2009-04-14;47,45
2009-04-15;45,56
2009-04-16;44,46
2009-04-17;41,83
2009-04-18;42,55
2009-04-19;68,32
2009-04-20;84,80
2009-04-21;72,72
2009-04-22;63,13
2009-04-23;59,78
2009-04-24;50,97
2009-04-25;45,10
2009-04-26;37,04
2009-04-27;36,83
2009-04-28;45,03
