fecha;tmin
2009-03-30;294,10
2009-03-31;295,70
2009-04-01;299,60
2009-04-02;295,80
2009-04-03;299,70
2009-04-04;294,60
2009-04-05;292,80
2009-04-06;299,10
2009-04-07;297,10
2009-04-08;299,70
2009-04-09;293,10
2009-04-10;287,00
2009-04-11;284,40
2009-04-12;286,70
2009-04-13;288,40
2009-04-14;290,90
2009-04-15;291,20
2009-04-16;292,10
2009-04-17;293,60
2009-04-18;292,30
2009-04-19;293,40
2009-04-20;293,40
2009-04-21;294,40
2009-04-22;292,80
2009-04-23;290,30
2009-04-24;287,00
2009-04-25;287,90
2009-04-26;288,60
2009-04-27;291,20
2009-04-28;294,70
