fecha;velviento
2009-03-30;1,88
2009-03-31;2,40
2009-04-01;3,47
2009-04-02;3,00
2009-04-03;3,06
2009-04-04;2,71
2009-04-05;3,03
2009-04-06;2,64
2009-04-07;2,95
2009-04-08;3,06
2009-04-09;3,48
2009-04-10;2,68
2009-04-11;2,41
2009-04-12;1,42
2009-04-13;1,52
2009-04-14;1,98
2009-04-15;2,38
2009-04-16;3,23
2009-04-17;4,62
2009-04-18;4,16
2009-04-19;2,60
2009-04-20;2,17
2009-04-21;1,41
2009-04-22;2,14
2009-04-23;3,26
2009-04-24;3,60
2009-04-25;2,00
2009-04-26;3,85
2009-04-27;2,17
2009-04-28;3,65
