fecha;tmax
2009-03-30;313,30
2009-03-31;312,10
2009-04-01;308,80
2009-04-02;308,90
2009-04-03;309,10
2009-04-04;306,10
2009-04-05;311,00
2009-04-06;308,90
2009-04-07;306,40
2009-04-08;309,50
2009-04-09;306,90
2009-04-10;300,60
2009-04-11;303,50
2009-04-12;305,80
2009-04-13;306,30
2009-04-14;299,40
2009-04-15;295,90
2009-04-16;302,40
2009-04-17;305,00
2009-04-18;306,50
2009-04-19;302,90
2009-04-20;302,70
2009-04-21;302,40
2009-04-22;298,10
2009-04-23;297,40
2009-04-24;300,90
2009-04-25;303,60
2009-04-26;300,70
2009-04-27;304,10
2009-04-28;298,40
