fecha;radsup
2009-03-30;10,64
2009-03-31;16,06
2009-04-01;16,95
2009-04-02;19,15
2009-04-03;19,20
2009-04-04;4,54
2009-04-05;17,39
2009-04-06;4,29
2009-04-07;13,85
2009-04-08;15,40
2009-04-09;5,48
2009-04-10;6,10
2009-04-11;13,87
2009-04-12;7,90
2009-04-13;10,96
2009-04-14;15,57
2009-04-15;18,04
2009-04-16;16,14
2009-04-17;15,75
2009-04-18;11,67
2009-04-19;15,98
2009-04-20;15,93
2009-04-21;6,84
2009-04-22;11,18
2009-04-23;15,22
2009-04-24;12,67
2009-04-25;15,44
2009-04-26;16,55
2009-04-27;15,55
2009-04-28;14,56
