fecha;radsup
2009-03-30;19,29
2009-03-31;19,84
2009-04-01;14,90
2009-04-02;17,94
2009-04-03;19,73
2009-04-04;16,42
2009-04-05;7,68
2009-04-06;8,40
2009-04-07;6,64
2009-04-08;2,48
2009-04-09;3,16
2009-04-10;3,32
2009-04-11;10,08
2009-04-12;8,28
2009-04-13;4,20
2009-04-14;16,42
2009-04-15;11,94
2009-04-16;12,87
2009-04-17;2,56
2009-04-18;8,56
2009-04-19;7,14
2009-04-20;6,39
2009-04-21;10,26
2009-04-22;16,57
2009-04-23;13,03
2009-04-24;3,97
2009-04-25;6,18
2009-04-26;9,62
2009-04-27;9,84
2009-04-28;5,85
