fecha;hrmean
2009-03-30;40,23
2009-03-31;32,87
2009-04-01;34,46
2009-04-02;40,58
2009-04-03;42,43
2009-04-04;73,65
2009-04-05;60,92
2009-04-06;60,93
2009-04-07;45,70
2009-04-08;38,21
2009-04-09;34,54
2009-04-10;35,67
2009-04-11;32,28
2009-04-12;73,78
2009-04-13;50,55
2009-04-14;52,39
2009-04-15;53,24
2009-04-16;56,85
2009-04-17;64,24
2009-04-18;78,26
2009-04-19;72,88
2009-04-20;54,90
2009-04-21;46,99
2009-04-22;84,93
2009-04-23;63,76
2009-04-24;55,12
2009-04-25;57,97
2009-04-26;63,30
2009-04-27;66,86
2009-04-28;62,04
