fecha;hrmean
2009-03-30;41,15
2009-03-31;48,35
2009-04-01;58,21
2009-04-02;42,68
2009-04-03;35,54
2009-04-04;40,58
2009-04-05;41,16
2009-04-06;44,37
2009-04-07;42,12
2009-04-08;40,10
2009-04-09;34,96
2009-04-10;40,89
2009-04-11;40,22
2009-04-12;39,90
2009-04-13;40,04
2009-04-14;38,45
2009-04-15;68,24
2009-04-16;69,15
2009-04-17;61,41
2009-04-18;49,53
2009-04-19;48,52
2009-04-20;48,85
2009-04-21;57,65
2009-04-22;49,09
2009-04-23;46,41
2009-04-24;45,57
2009-04-25;45,12
2009-04-26;49,63
2009-04-27;48,31
2009-04-28;47,55
