fecha;hrmean
2009-02-11;72,90
2009-02-12;52,20
2009-02-13;48,63
2009-02-14;49,11
2009-02-15;53,91
2009-02-16;50,24
2009-02-17;51,09
2009-02-18;51,79
2009-02-19;56,73
2009-02-20;64,21
2009-02-21;67,44
2009-02-22;95,14
2009-02-23;68,48
2009-02-24;65,51
2009-02-25;78,69
2009-02-26;97,34
2009-02-27;85,47
2009-02-28;65,70
2009-03-01;67,99
2009-03-02;52,44
2009-03-03;46,50
2009-03-04;51,17
2009-03-05;61,22
2009-03-06;54,86
2009-03-07;45,72
2009-03-08;50,84
2009-03-09;53,72
2009-03-10;50,22
2009-03-11;47,09
2009-03-12;39,36
