fecha;precip
2009-02-11;11,47
2009-02-12;0,00
2009-02-13;0,00
2009-02-14;0,02
2009-02-15;0,02
2009-02-16;18,94
2009-02-17;0,00
2009-02-18;0,00
2009-02-19;0,02
2009-02-20;2,31
2009-02-21;5,53
2009-02-22;39,98
2009-02-23;27,09
2009-02-24;0,00
2009-02-25;0,02
2009-02-26;0,00
2009-02-27;18,79
2009-02-28;0,06
2009-03-01;4,17
2009-03-02;10,22
2009-03-03;10,22
2009-03-04;5,31
2009-03-05;0,04
2009-03-06;1,62
2009-03-07;2,40
2009-03-08;3,95
2009-03-09;0,32
2009-03-10;0,00
2009-03-11;0,00
2009-03-12;0,00
