fecha;tmax
2009-02-11;307,40
2009-02-12;306,90
2009-02-13;306,70
2009-02-14;306,90
2009-02-15;308,40
2009-02-16;310,00
2009-02-17;311,70
2009-02-18;312,00
2009-02-19;309,90
2009-02-20;307,30
2009-02-21;308,60
2009-02-22;301,70
2009-02-23;296,50
2009-02-24;298,10
2009-02-25;294,40
2009-02-26;301,70
2009-02-27;302,70
2009-02-28;301,60
2009-03-01;298,60
2009-03-02;308,30
2009-03-03;301,40
2009-03-04;302,50
2009-03-05;300,90
2009-03-06;303,20
2009-03-07;296,40
2009-03-08;300,50
2009-03-09;305,30
2009-03-10;307,30
2009-03-11;298,20
2009-03-12;301,00
