fecha;hrmean
2009-02-11;80,66
2009-02-12;62,80
2009-02-13;57,83
2009-02-14;49,95
2009-02-15;42,63
2009-02-16;58,72
2009-02-17;57,98
2009-02-18;91,99
2009-02-19;92,21
2009-02-20;86,64
2009-02-21;67,15
2009-02-22;87,26
2009-02-23;81,54
2009-02-24;66,14
2009-02-25;58,12
2009-02-26;49,26
2009-02-27;53,71
2009-02-28;51,85
2009-03-01;49,72
2009-03-02;58,58
2009-03-03;97,98
2009-03-04;97,11
2009-03-05;95,03
2009-03-06;91,86
2009-03-07;88,93
2009-03-08;83,84
2009-03-09;80,29
2009-03-10;72,94
2009-03-11;63,06
2009-03-12;86,55
