fecha;tmin
2009-02-11;296,70
2009-02-12;295,00
2009-02-13;295,20
2009-02-14;297,80
2009-02-15;296,00
2009-02-16;294,60
2009-02-17;294,10
2009-02-18;296,60
2009-02-19;297,10
2009-02-20;297,10
2009-02-21;297,10
2009-02-22;297,30
2009-02-23;296,20
2009-02-24;294,50
2009-02-25;295,40
2009-02-26;294,50
2009-02-27;293,90
2009-02-28;292,30
2009-03-01;295,10
2009-03-02;296,10
2009-03-03;294,40
2009-03-04;295,70
2009-03-05;293,40
2009-03-06;293,80
2009-03-07;293,60
2009-03-08;293,70
2009-03-09;292,80
2009-03-10;291,50
2009-03-11;290,90
2009-03-12;290,50
