fecha;tmax
2009-02-11;306,60
2009-02-12;308,00
2009-02-13;308,30
2009-02-14;308,00
2009-02-15;309,20
2009-02-16;309,00
2009-02-17;309,50
2009-02-18;310,20
2009-02-19;309,50
2009-02-20;303,20
2009-02-21;305,70
2009-02-22;304,00
2009-02-23;299,20
2009-02-24;297,50
2009-02-25;301,50
2009-02-26;305,60
2009-02-27;301,20
2009-02-28;300,00
2009-03-01;303,20
2009-03-02;301,50
2009-03-03;304,90
2009-03-04;301,40
2009-03-05;291,80
2009-03-06;297,50
2009-03-07;300,40
2009-03-08;301,50
2009-03-09;302,50
2009-03-10;303,40
2009-03-11;303,90
2009-03-12;304,80
