fecha;tmin
2009-02-11;297,20
2009-02-12;295,60
2009-02-13;294,70
2009-02-14;294,50
2009-02-15;292,60
2009-02-16;294,40
2009-02-17;295,50
2009-02-18;297,30
2009-02-19;297,60
2009-02-20;296,80
2009-02-21;294,80
2009-02-22;294,80
2009-02-23;296,80
2009-02-24;295,20
2009-02-25;295,10
2009-02-26;295,00
2009-02-27;295,00
2009-02-28;294,10
2009-03-01;293,80
2009-03-02;293,70
2009-03-03;293,80
2009-03-04;296,20
2009-03-05;298,00
2009-03-06;293,30
2009-03-07;291,00
2009-03-08;293,40
2009-03-09;297,00
2009-03-10;298,00
2009-03-11;297,40
2009-03-12;291,90
