fecha;tmin
2009-02-11;297,80
2009-02-12;294,50
2009-02-13;294,40
2009-02-14;293,80
2009-02-15;294,00
2009-02-16;296,70
2009-02-17;295,50
2009-02-18;296,70
2009-02-19;297,00
2009-02-20;297,90
2009-02-21;296,20
2009-02-22;296,30
2009-02-23;296,80
2009-02-24;296,00
2009-02-25;292,20
2009-02-26;290,40
2009-02-27;291,40
2009-02-28;290,40
2009-03-01;292,10
2009-03-02;291,70
2009-03-03;292,90
2009-03-04;291,70
2009-03-05;293,50
2009-03-06;294,90
2009-03-07;294,60
2009-03-08;294,60
2009-03-09;295,80
2009-03-10;296,10
2009-03-11;295,70
2009-03-12;294,60
