fecha;tmin
2009-02-11;296,90
2009-02-12;294,50
2009-02-13;294,10
2009-02-14;296,20
2009-02-15;297,00
2009-02-16;296,40
2009-02-17;296,40
2009-02-18;297,70
2009-02-19;298,90
2009-02-20;297,10
2009-02-21;296,10
2009-02-22;292,00
2009-02-23;293,40
2009-02-24;293,60
2009-02-25;294,50
2009-02-26;293,30
2009-02-27;292,70
2009-02-28;291,30
2009-03-01;292,00
2009-03-02;292,90
2009-03-03;290,50
2009-03-04;292,20
2009-03-05;296,60
2009-03-06;294,70
2009-03-07;295,50
2009-03-08;297,00
2009-03-09;293,20
2009-03-10;294,30
2009-03-11;293,90
2009-03-12;295,30
