fecha;radsup
2009-02-11;25,17
2009-02-12;25,37
2009-02-13;23,10
2009-02-14;24,76
2009-02-15;23,10
2009-02-16;16,83
2009-02-17;21,08
2009-02-18;19,55
2009-02-19;2,58
2009-02-20;19,92
2009-02-21;10,21
2009-02-22;24,96
2009-02-23;13,42
2009-02-24;24,09
2009-02-25;24,97
2009-02-26;24,19
2009-02-27;24,63
2009-02-28;18,53
2009-03-01;21,21
2009-03-02;10,32
2009-03-03;11,14
2009-03-04;11,27
2009-03-05;4,86
2009-03-06;2,52
2009-03-07;4,20
2009-03-08;23,95
2009-03-09;23,92
2009-03-10;23,39
2009-03-11;22,45
2009-03-12;17,40
