fecha;velviento
2009-02-11;2,77
2009-02-12;2,71
2009-02-13;2,24
2009-02-14;2,10
2009-02-15;2,12
2009-02-16;1,96
2009-02-17;1,25
2009-02-18;1,71
2009-02-19;2,32
2009-02-20;2,46
2009-02-21;2,02
2009-02-22;2,71
2009-02-23;2,77
2009-02-24;2,60
2009-02-25;2,59
2009-02-26;2,27
2009-02-27;2,14
2009-02-28;3,25
2009-03-01;1,93
2009-03-02;1,80
2009-03-03;3,21
2009-03-04;3,59
2009-03-05;2,65
2009-03-06;2,31
2009-03-07;2,19
2009-03-08;1,83
2009-03-09;2,54
2009-03-10;2,61
2009-03-11;1,90
2009-03-12;2,14
