fecha;hrmean
2009-02-11;88,46
2009-02-12;64,05
2009-02-13;58,96
2009-02-14;57,35
2009-02-15;68,17
2009-02-16;70,95
2009-02-17;62,84
2009-02-18;56,95
2009-02-19;48,80
2009-02-20;48,92
2009-02-21;46,90
2009-02-22;42,58
2009-02-23;47,60
2009-02-24;72,15
2009-02-25;70,42
2009-02-26;66,18
2009-02-27;62,64
2009-02-28;55,40
2009-03-01;50,79
2009-03-02;50,79
2009-03-03;50,42
2009-03-04;44,71
2009-03-05;89,41
2009-03-06;75,05
2009-03-07;56,10
2009-03-08;56,90
2009-03-09;58,61
2009-03-10;61,92
2009-03-11;50,89
2009-03-12;53,87
