fecha;radsup
2009-02-11;23,85
2009-02-12;25,05
2009-02-13;24,77
2009-02-14;20,67
2009-02-15;25,76
2009-02-16;12,52
2009-02-17;21,14
2009-02-18;9,02
2009-02-19;7,71
2009-02-20;12,12
2009-02-21;22,45
2009-02-22;4,90
2009-02-23;8,94
2009-02-24;24,04
2009-02-25;24,00
2009-02-26;24,85
2009-02-27;24,95
2009-02-28;24,63
2009-03-01;24,21
2009-03-02;22,36
2009-03-03;3,51
2009-03-04;4,18
2009-03-05;4,18
2009-03-06;9,45
2009-03-07;10,33
2009-03-08;20,33
2009-03-09;18,72
2009-03-10;21,48
2009-03-11;20,19
2009-03-12;16,65
