fecha;velviento
2009-02-25;2,86
2009-02-26;2,00
2009-02-27;1,46
2009-02-28;1,45
2009-03-01;2,27
2009-03-02;3,24
2009-03-03;3,24
2009-03-04;2,99
2009-03-05;1,17
2009-03-06;2,12
2009-03-07;4,30
2009-03-08;1,12
2009-03-09;1,86
2009-03-10;3,19
2009-03-11;3,16
2009-03-12;2,94
2009-03-13;2,65
2009-03-14;2,67
2009-03-15;2,87
2009-03-16;3,70
2009-03-17;4,09
2009-03-18;2,43
2009-03-19;3,09
2009-03-20;1,71
2009-03-21;2,38
2009-03-22;3,26
2009-03-23;2,11
2009-03-24;1,27
2009-03-25;1,59
2009-03-26;1,53
