fecha;radsup
2009-02-25;6,87
2009-02-26;2,17
2009-02-27;5,57
2009-02-28;17,98
2009-03-01;14,31
2009-03-02;21,78
2009-03-03;5,56
2009-03-04;3,88
2009-03-05;24,15
2009-03-06;24,41
2009-03-07;15,60
2009-03-08;7,88
2009-03-09;4,60
2009-03-10;3,09
2009-03-11;19,64
2009-03-12;15,33
2009-03-13;4,42
2009-03-14;20,69
2009-03-15;17,68
2009-03-16;14,32
2009-03-17;16,28
2009-03-18;20,96
2009-03-19;17,20
2009-03-20;20,21
2009-03-21;20,18
2009-03-22;19,53
2009-03-23;22,33
2009-03-24;21,39
2009-03-25;18,42
2009-03-26;14,83
