fecha;hrmean
2009-02-25;56,81
2009-02-26;78,50
2009-02-27;78,36
2009-02-28;80,43
2009-03-01;85,92
2009-03-02;80,15
2009-03-03;73,86
2009-03-04;80,30
2009-03-05;68,46
2009-03-06;69,06
2009-03-07;64,91
2009-03-08;83,18
2009-03-09;76,44
2009-03-10;80,83
2009-03-11;85,16
2009-03-12;84,13
2009-03-13;80,71
2009-03-14;66,87
2009-03-15;74,45
2009-03-16;89,16
2009-03-17;88,21
2009-03-18;74,53
2009-03-19;72,78
2009-03-20;81,49
2009-03-21;96,09
2009-03-22;89,25
2009-03-23;80,53
2009-03-24;75,58
2009-03-25;77,52
2009-03-26;77,25
