fecha;tmax
2009-02-25;302,90
2009-02-26;306,40
2009-02-27;308,30
2009-02-28;306,30
2009-03-01;304,90
2009-03-02;309,00
2009-03-03;310,40
2009-03-04;302,70
2009-03-05;306,30
2009-03-06;303,00
2009-03-07;311,00
2009-03-08;304,80
2009-03-09;299,80
2009-03-10;305,20
2009-03-11;305,90
2009-03-12;298,90
2009-03-13;297,30
2009-03-14;299,10
2009-03-15;297,70
2009-03-16;302,20
2009-03-17;305,50
2009-03-18;298,70
2009-03-19;295,40
2009-03-20;302,60
2009-03-21;299,20
2009-03-22;296,60
2009-03-23;298,80
2009-03-24;298,80
2009-03-25;298,60
2009-03-26;298,00
