fecha;radsup
2009-02-25;11,04
2009-02-26;20,73
2009-02-27;22,74
2009-02-28;6,25
2009-03-01;13,00
2009-03-02;16,39
2009-03-03;19,00
2009-03-04;5,77
2009-03-05;21,38
2009-03-06;22,68
2009-03-07;8,95
2009-03-08;16,03
2009-03-09;22,02
2009-03-10;23,14
2009-03-11;22,69
2009-03-12;3,33
2009-03-13;12,22
2009-03-14;13,33
2009-03-15;2,39
2009-03-16;20,49
2009-03-17;22,11
2009-03-18;9,26
2009-03-19;15,96
2009-03-20;15,20
2009-03-21;16,60
2009-03-22;7,57
2009-03-23;10,36
2009-03-24;21,39
2009-03-25;21,79
2009-03-26;20,28
