fecha;radsup
2009-02-25;21,96
2009-02-26;23,64
2009-02-27;22,07
2009-02-28;12,30
2009-03-01;13,67
2009-03-02;20,63
2009-03-03;20,41
2009-03-04;18,13
2009-03-05;15,09
2009-03-06;15,25
2009-03-07;12,31
2009-03-08;4,17
2009-03-09;4,05
2009-03-10;18,77
2009-03-11;21,75
2009-03-12;5,11
2009-03-13;11,07
2009-03-14;20,06
2009-03-15;22,20
2009-03-16;22,29
2009-03-17;22,00
2009-03-18;7,38
2009-03-19;16,79
2009-03-20;6,66
2009-03-21;12,48
2009-03-22;21,66
2009-03-23;22,50
2009-03-24;20,65
2009-03-25;20,43
2009-03-26;2,93
