fecha;tmin
2009-02-25;293,40
2009-02-26;294,80
2009-02-27;294,70
2009-02-28;295,50
2009-03-01;297,70
2009-03-02;298,40
2009-03-03;301,60
2009-03-04;295,60
2009-03-05;295,40
2009-03-06;294,50
2009-03-07;300,10
2009-03-08;291,40
2009-03-09;288,40
2009-03-10;288,40
2009-03-11;287,70
2009-03-12;291,00
2009-03-13;291,20
2009-03-14;291,00
2009-03-15;290,90
2009-03-16;292,80
2009-03-17;294,10
2009-03-18;296,90
2009-03-19;299,00
2009-03-20;295,40
2009-03-21;286,80
2009-03-22;285,80
2009-03-23;284,70
2009-03-24;282,50
2009-03-25;287,60
2009-03-26;291,50
