fecha;tmin
2009-02-25;294,50
2009-02-26;293,90
2009-02-27;294,60
2009-02-28;296,40
2009-03-01;298,40
2009-03-02;297,40
2009-03-03;295,60
2009-03-04;294,20
2009-03-05;292,60
2009-03-06;294,80
2009-03-07;297,40
2009-03-08;298,70
2009-03-09;300,60
2009-03-10;301,70
2009-03-11;302,00
2009-03-12;299,90
2009-03-13;303,30
2009-03-14;303,30
2009-03-15;301,50
2009-03-16;296,10
2009-03-17;297,70
2009-03-18;290,90
2009-03-19;286,40
2009-03-20;290,50
2009-03-21;291,70
2009-03-22;294,50
2009-03-23;296,00
2009-03-24;292,40
2009-03-25;286,70
2009-03-26;280,40
