fecha;tmax
2009-02-25;299,50
2009-02-26;302,20
2009-02-27;302,50
2009-02-28;302,50
2009-03-01;303,40
2009-03-02;301,30
2009-03-03;306,30
2009-03-04;301,50
2009-03-05;305,80
2009-03-06;305,00
2009-03-07;311,10
2009-03-08;311,40
2009-03-09;312,10
2009-03-10;308,60
2009-03-11;310,50
2009-03-12;311,90
2009-03-13;312,00
2009-03-14;309,70
2009-03-15;303,80
2009-03-16;303,00
2009-03-17;304,70
2009-03-18;308,30
2009-03-19;309,80
2009-03-20;306,30
2009-03-21;305,90
2009-03-22;303,90
2009-03-23;309,30
2009-03-24;303,50
2009-03-25;308,70
2009-03-26;310,20
