fecha;hrmean
2009-02-25;80,42
2009-02-26;83,48
2009-02-27;81,79
2009-02-28;91,04
2009-03-01;87,90
2009-03-02;89,32
2009-03-03;69,82
2009-03-04;79,00
2009-03-05;72,81
2009-03-06;82,68
2009-03-07;56,68
2009-03-08;43,84
2009-03-09;45,17
2009-03-10;55,16
2009-03-11;68,35
2009-03-12;47,80
2009-03-13;38,78
2009-03-14;51,68
2009-03-15;73,29
2009-03-16;85,56
2009-03-17;77,73
2009-03-18;60,31
2009-03-19;39,57
2009-03-20;45,11
2009-03-21;63,24
2009-03-22;75,90
2009-03-23;58,72
2009-03-24;66,82
2009-03-25;59,67
2009-03-26;47,05
