fecha;tmin
2009-02-25;292,60
2009-02-26;293,30
2009-02-27;294,00
2009-02-28;293,40
2009-03-01;296,70
2009-03-02;298,90
2009-03-03;289,40
2009-03-04;287,80
2009-03-05;286,00
2009-03-06;286,90
2009-03-07;289,90
2009-03-08;293,80
2009-03-09;295,40
2009-03-10;294,40
2009-03-11;293,70
2009-03-12;292,40
2009-03-13;295,50
2009-03-14;294,90
2009-03-15;292,90
2009-03-16;293,70
2009-03-17;294,30
2009-03-18;294,50
2009-03-19;293,80
2009-03-20;295,60
2009-03-21;293,40
2009-03-22;292,60
2009-03-23;285,30
2009-03-24;285,90
2009-03-25;292,20
2009-03-26;296,00
