fecha;tmin
2009-03-23;297,60
2009-03-24;297,10
2009-03-25;295,80
2009-03-26;294,60
2009-03-27;294,20
2009-03-28;294,20
2009-03-29;299,10
2009-03-30;293,30
2009-03-31;295,50
2009-04-01;293,00
2009-04-02;294,40
2009-04-03;295,90
2009-04-04;288,60
2009-04-05;288,90
2009-04-06;290,90
2009-04-07;295,70
2009-04-08;297,20
2009-04-09;287,40
2009-04-10;287,00
2009-04-11;285,70
2009-04-12;284,90
2009-04-13;287,60
2009-04-14;291,70
2009-04-15;290,00
2009-04-16;288,90
2009-04-17;288,50
2009-04-18;290,70
2009-04-19;292,50
2009-04-20;292,10
2009-04-21;293,10
