fecha;velviento
2009-03-23;2,72
2009-03-24;2,87
2009-03-25;2,95
2009-03-26;2,01
2009-03-27;1,84
2009-03-28;1,34
2009-03-29;1,87
2009-03-30;2,09
2009-03-31;2,99
2009-04-01;3,67
2009-04-02;2,54
2009-04-03;1,80
2009-04-04;3,74
2009-04-05;2,57
2009-04-06;2,37
2009-04-07;2,85
2009-04-08;2,14
2009-04-09;2,33
2009-04-10;4,03
2009-04-11;4,57
2009-04-12;3,06
2009-04-13;2,36
2009-04-14;2,07
2009-04-15;1,92
2009-04-16;2,24
2009-04-17;2,40
2009-04-18;3,72
2009-04-19;4,02
2009-04-20;2,63
2009-04-21;2,27
