fecha;tmin
2009-03-23;298,20
2009-03-24;297,90
2009-03-25;295,80
2009-03-26;295,00
2009-03-27;294,90
2009-03-28;296,60
2009-03-29;296,50
2009-03-30;296,50
2009-03-31;294,80
2009-04-01;289,70
2009-04-02;289,10
2009-04-03;286,80
2009-04-04;288,00
2009-04-05;293,90
2009-04-06;295,60
2009-04-07;295,10
2009-04-08;293,70
2009-04-09;296,00
2009-04-10;291,30
2009-04-11;294,90
2009-04-12;297,90
2009-04-13;295,10
2009-04-14;294,50
2009-04-15;293,40
2009-04-16;291,40
2009-04-17;294,00
2009-04-18;293,70
2009-04-19;288,20
2009-04-20;286,30
2009-04-21;290,90
